None,0.0,148.62
0,89,188.37
0,89,227.45
0,89,333.67
0,89,373.51
0,89,412.95
0,89,450.34
0,89,477.63
0,89,507.5
0,89,588.67
0,89,809.32
0,89,836.9
0,89,874.79
0,89,977.79
0,89,1013.72
0,89,1044.1
0,89,1126.71
0,89,1351.24
5,198,1388.27
5,227,1400.0
