None,0.0,79.56
7,27,122.01
7,27,176.25
0,73,229.55
0,73,265.87
0,73,364.59
0,73,414.95
0,73,471.38
0,73,509.14
0,73,547.45
0,73,651.6
0,73,934.7
0,73,973.41
0,73,1000.0
