None,0.0,134.39
0,109,165.1
0,109,201.13
0,109,299.04
0,109,565.21
1,266,603.03
1,288,648.71
1,288,772.86
2,84,814.6
2,84,862.74
2,84,896.72
2,84,944.21
2,84,979.79
2,84,1016.0
2,84,1055.95
2,84,1092.18
2,84,1100.0
