None,0.0,96.59
3,80,135.53
3,80,241.4
3,80,284.95
3,80,322.95
3,80,383.3
1,60,436.11
1,96,466.44
1,96,514.62
1,96,560.04
1,96,589.51
1,96,669.63
1,96,716.53
1,96,750.52
1,96,842.93
1,96,884.54
1,96,931.02
1,96,982.09
1,96,1019.89
1,96,1122.65
1,96,1167.34
1,96,1199.32
1,96,1256.45
1,96,1278.1
1,96,1300.0
