None,0.0,100.55
10,46,148.92
10,46,280.39
0,103,313.64
0,103,359.12
0,103,482.75
1,111,505.98
1,111,548.52
1,111,664.15
1,111,683.69
1,111,719.61
1,111,764.12
1,111,805.76
1,111,853.28
1,111,982.48
1,111,1013.18
1,111,1062.11
1,111,1195.09
1,111,1200.0
