None,0.0,90.56
0,0.0,181.12
0,0.0,427.28
0,156,465.95
0,156,494.45
0,156,571.93
0,156,617.52
0,156,664.41
0,156,722.52
0,156,787.52
2,118,823.49
2,129,856.25
2,129,900.0
