None,0.0,109.87
19,62,149.33
19,62,186.66
19,62,213.56
19,62,286.66
1,55,331.01
1,81,377.11
1,81,502.42
2,115,539.5
2,130,579.77
2,130,624.33
2,130,665.09
2,130,775.91
2,130,800.0
