None,0.0,121.87
2,2,180.46
0,45,240.13
0,45,285.88
0,45,410.23
1,84,445.66
1,84,489.0
1,84,520.67
1,84,606.78
1,84,840.85
3,159,869.42
3,159,913.63
3,159,961.12
4,74,1000.0
