None,0.0,109.6
1,76,169.47
1,76,210.26
1,76,249.92
1,76,297.44
1,76,426.6
1,76,777.68
2,208,808.08
2,208,848.17
2,208,895.84
2,208,1025.41
2,208,1377.64
3,353,1400.0
