None,0.0,134.19
9,131,176.44
0,40,219.9
0,77,261.6
0,77,297.82
0,77,341.54
0,77,392.0
0,77,430.07
0,77,463.34
0,77,553.76
0,77,597.97
0,77,646.66
0,77,691.61
0,77,727.68
0,77,772.62
0,77,825.43
0,77,865.47
0,77,974.31
0,77,1100.0
