None,0.0,101.63
11,44,154.7
0,48,196.85
0,58,258.28
0,58,295.69
0,58,397.37
1,92,445.59
1,126,495.9
1,126,532.94
1,126,580.24
1,126,636.37
1,126,671.12
1,126,765.58
1,126,1022.37
1,126,1058.95
1,126,1099.02
1,126,1200.0
